EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,CHLORA,CHLORA_FLAG_W,PHAEO,PHAEO_FLAG_W,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,UG/KG,,UG/KG,,DEG C
  58GS20090528,   GIN,   353,  1,     13,2,20090708,2144, 66.5250, -26.1930,  660,     75.2,  -1.5310,  34.2229,2,-999.0000,9,    335.6,2,     5.06,2,     8.98,2,     0.10,2,     0.69,2, -999.000,9,    3.057,2, 3.10720355,2,   2126.2,2,   2269.3,2,     0.36,2,     0.52,2,  -1.5326
  58GS20090528,   GIN,   353,  1,     14,2,20090708,2144, 66.5250, -26.1930,  660,     49.6,  -1.4900,  34.1499,2,-999.0000,9,    342.4,2,     4.36,2,     7.53,2,     0.12,2,     0.63,2, -999.000,9, -999.000,9,       -999,9,   2126.0,2,   2271.8,2,     0.27,2,     0.46,2,  -1.4911
  58GS20090528,   GIN,   353,  1,     15,2,20090708,2144, 66.5250, -26.1930,  660,     30.0,  -1.4260,  33.9270,2,-999.0000,9,    351.0,2,     3.54,2,     6.19,2,     0.10,2,     0.56,2, -999.000,9,    3.228,2, 2.57772916,2,   2122.7,2,   2271.7,2,     0.27,2,     0.42,2,  -1.4267
  58GS20090528,   GIN,   353,  1,     16,2,20090708,2144, 66.5250, -26.1930,  660,     20.4,  -0.8210,  33.7066,2,-999.0000,9,    353.6,2,     3.56,2,     5.60,2,     0.10,2,     0.55,2, -999.000,9,    3.256,2,  3.1047713,2,   2123.9,2,   2266.3,2,     0.52,2,     0.46,2,  -0.8215
  58GS20090528,   GIN,   353,  1,     17,2,20090708,2144, 66.5250, -26.1930,  660,     10.0,   0.5730,  33.3968,2,-999.0000,9,    389.3,2,     0.88,2,     1.13,2,     0.05,2,     0.30,2, -999.000,9,    3.307,2, 4.34070769,2,   2079.8,2,   2257.0,2,     2.16,2,     0.67,2,   0.5726
  58GS20090528,   GIN,   353,  1,     18,2,20090708,2144, 66.5250, -26.1930,  660,      5.0,   3.1050,  33.2618,2,-999.0000,9,    370.2,2,     0.35,2,     0.04,2,     0.02,2,     0.19,2, -999.000,9,    3.200,2, 4.97583913,2,   2056.8,2,   2245.0,2,     1.11,2,     0.18,2,   3.1047
  58GS20090528,   GIN,   354,  1,      1,2,20090709,0019, 66.4180, -25.9040,  760,    627.1,  -0.4960,  34.8998,2,-999.0000,9,    306.3,2,     9.49,2,    13.77,2,     0.00,2,     0.96,2, -999.000,9,    1.530,2, 3.55927786,2,   2164.7,2,   2301.3,2,  -999.00,9,  -999.00,9,  -0.5193
  58GS20090528,   GIN,   354,  1,      2,2,20090709,0019, 66.4180, -25.9040,  760,    607.0,  -0.4990,  34.9000,2,-999.0000,9,    306.5,2,     9.44,2,    13.73,2,     0.01,2,     0.95,2, -999.000,9,    1.539,2, 2.54671713,2,   2164.9,2,   2302.0,2,  -999.00,9,  -999.00,9,  -0.5214
  58GS20090528,   GIN,   354,  1,      3,2,20090709,0019, 66.4180, -25.9040,  760,    586.5,  -0.4750,  34.8999,2,-999.0000,9,    306.4,2,     9.44,2,    13.82,2,     0.01,2,     0.95,2, -999.000,9,    1.543,2, 2.60186991,2,   2165.9,2,   2301.8,2,  -999.00,9,  -999.00,9,  -0.4967
  58GS20090528,   GIN,   354,  1,      4,2,20090709,0019, 66.4180, -25.9040,  760,    566.7,  -0.4550,  34.9002,2,-999.0000,9,    306.8,2,     9.26,2,    13.62,2,     0.01,2,     0.95,2, -999.000,9,    1.626,2, 2.50320322,2,   2165.5,2,   2301.7,2,  -999.00,9,  -999.00,9,  -0.4760
  58GS20090528,   GIN,   354,  1,      5,2,20090709,0019, 66.4180, -25.9040,  760,    500.2,  -0.1460,  34.8973,2,-999.0000,9,    309.5,2,     8.12,2,    13.36,2,     0.02,2,     0.92,2, -999.000,9,    1.951,2, 2.27934704,2,   2164.2,2,   2302.3,2,  -999.00,9,  -999.00,9,  -0.1655
  58GS20090528,   GIN,   354,  1,      6,2,20090709,0019, 66.4180, -25.9040,  760,    400.6,   0.1580,  34.8843,2,-999.0000,9,    313.9,2,     6.96,2,    12.73,2,     0.02,2,     0.88,2, -999.000,9,    2.386,2, 2.88665287,2,   2162.6,2,   2300.9,2,  -999.00,9,  -999.00,9,   0.1417
  58GS20090528,   GIN,   354,  1,      7,2,20090709,0019, 66.4180, -25.9040,  760,    300.9,   0.4000,  34.8530,2,-999.0000,9,    321.2,2,     6.20,2,    12.21,2,     0.02,2,     0.85,2, -999.000,9,    2.720,2, 3.69244006,2,   2157.4,2,   2299.6,2,  -999.00,9,  -999.00,9,   0.3875
  58GS20090528,   GIN,   354,  1,      8,2,20090709,0019, 66.4180, -25.9040,  760,    201.6,   1.6730,  34.8444,2,-999.0000,9,    325.0,2,     6.09,2,    12.20,2,     0.20,2,     0.86,2, -999.000,9,    2.920,2, 3.75083875,2,   2153.7,2,   2300.8,2,  -999.00,9,  -999.00,9,   1.6627
  58GS20090528,   GIN,   354,  1,      9,2,20090709,0019, 66.4180, -25.9040,  760,    150.2,   1.8270,  34.6983,2,-999.0000,9,    327.5,2,     5.29,2,    10.47,2,     0.08,2,     0.76,2, -999.000,9,    2.957,2, 4.27565588,2,   2139.8,2,   2292.9,2,  -999.00,9,  -999.00,9,   1.8192
  58GS20090528,   GIN,   354,  1,     10,2,20090709,0019, 66.4180, -25.9040,  760,    124.8,   4.8480,  34.9208,2,-999.0000,9,    296.7,2,     6.36,2,    12.81,2,     0.07,2,     0.88,2, -999.000,9,    2.523,2, 3.26714959,2,   2146.4,2,   2303.5,2,  -999.00,9,  -999.00,9,   4.8385
  58GS20090528,   GIN,   354,  1,     11,2,20090709,0019, 66.4180, -25.9040,  760,    100.2,   6.1990,  35.1054,2,-999.0000,9,    283.8,2,     6.98,2,    14.21,2,     0.10,2,     0.95,2, -999.000,9,    2.383,2, 3.62776656,2,   2152.2,2,   2310.9,2,     0.05,2,     0.20,2,   6.1903
  58GS20090528,   GIN,   354,  1,     12,2,20090709,0019, 66.4180, -25.9040,  760,    100.1,   6.1960,  35.1055,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,   6.1873
  58GS20090528,   GIN,   354,  1,     13,2,20090709,0019, 66.4180, -25.9040,  760,     74.6,   6.1350,  35.0901,2,-999.0000,9,    278.9,2,     6.86,2,    13.96,2,     0.06,2,     0.95,2, -999.000,9, -999.000,9,       -999,9,   2154.1,2,   2314.3,2,     0.03,2,     0.22,2,   6.1286
  58GS20090528,   GIN,   354,  1,     14,2,20090709,0019, 66.4180, -25.9040,  760,     49.8,   6.3540,  35.0851,2,-999.0000,9,    282.3,2,     6.63,2,    14.07,2,     0.07,2,     0.94,2, -999.000,9,    2.281,2, 2.73224249,2,   2149.9,2,   2312.8,2,     0.05,2,     0.21,2,   6.3496
  58GS20090528,   GIN,   354,  1,     15,2,20090709,0019, 66.4180, -25.9040,  760,     30.2,   6.5960,  34.9624,2,-999.0000,9,    298.9,2,     3.64,2,     9.97,2,     0.15,2,     0.71,2, -999.000,9,    2.345,2, 3.46189685,2,   2133.4,2,   2310.7,2,     0.56,2,     0.34,2,   6.5933
  58GS20090528,   GIN,   354,  1,     16,2,20090709,0019, 66.4180, -25.9040,  760,      9.9,   7.6350,  34.5727,2,-999.0000,9,    331.0,2,     0.25,2,     2.44,2,     0.12,2,     0.22,2, -999.000,9,    2.497,2, 3.55628415,2,   2066.4,2,   2287.5,2,     2.07,2,     0.49,2,   7.6340
  58GS20090528,   GIN,   354,  1,     17,2,20090709,0019, 66.4180, -25.9040,  760,      5.7,   7.1660,  34.2070,2,-999.0000,9,    335.2,2,     0.15,2,     1.58,2,     0.10,2,     0.19,2, -999.000,9,    2.566,2, 3.34072591,2,   2054.1,2,   2277.8,2,     2.04,2,     0.35,2,   7.1655
  58GS20090528,   GIN,   355,  1,      1,2,20090709,0215, 66.2570, -25.5590,  760,    165.1,   6.6110,  35.1484,2,-999.0000,9,    274.4,2,     7.11,2,    14.98,2,     0.13,2,     1.00,2, -999.000,9,    2.167,2, 2.38244709,2,   -999.0,9,   2321.1,2,  -999.00,9,  -999.00,9,   6.5960
  58GS20090528,   GIN,   355,  1,      2,2,20090709,0215, 66.2570, -25.5590,  760,    150.8,   6.6560,  35.1512,2,-999.0000,9,    274.4,2,     7.02,2,    14.82,2,     0.11,2,     1.00,2, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,   6.6423
  58GS20090528,   GIN,   355,  1,      3,2,20090709,0215, 66.2570, -25.5590,  760,    100.5,   7.1050,  35.1771,2,-999.0000,9,    274.2,2,     7.07,2,    14.84,2,     0.04,2,     0.99,2, -999.000,9,    2.151,2, 2.75458331,2,   -999.0,9,   2323.6,2,     0.00,2,     0.24,2,   7.0955
  58GS20090528,   GIN,   355,  1,      4,2,20090709,0215, 66.2570, -25.5590,  760,     50.2,   7.4460,  35.1972,2,-999.0000,9,    271.6,2,     6.03,2,    14.84,2,     0.03,2,     0.98,2, -999.000,9,    2.183,2,   2.470859,2,   -999.0,9,   2306.7,3,     0.02,2,     0.23,2,   7.4412
  58GS20090528,   GIN,   355,  1,      5,2,20090709,0215, 66.2570, -25.5590,  760,     50.3,   7.4460,  35.1973,2,-999.0000,9,    271.8,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   2301.0,3,  -999.00,9,  -999.00,9,   7.4412
  58GS20090528,   GIN,   355,  1,      6,2,20090709,0215, 66.2570, -25.5590,  760,     30.1,   8.8040,  35.1014,2,-999.0000,9,    289.5,2,     2.12,2,     7.45,2,     0.15,2,     0.52,2, -999.000,9,    2.157,2,  2.4496301,2,   -999.0,9,   -999.0,9,     1.36,2,     0.42,2,   8.8008
  58GS20090528,   GIN,   355,  1,      7,2,20090709,0215, 66.2570, -25.5590,  760,      4.5,   9.4000,  34.9133,2,-999.0000,9,    304.5,2,     1.04,2,     4.69,2,     0.16,2,     0.36,2, -999.000,9,    2.292,2,  2.2350493,2,   -999.0,9,   -999.0,9,     1.10,2,     0.18,2,   9.3995
  58GS20090528,   GIN,   356,  1,      1,2,20090709,0347, 66.1000, -25.1970,  733,    100.8,   6.6040,  35.0686,2,-999.0000,9,    266.5,2,     3.92,2,     9.69,2,     0.11,2,     0.92,2, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,     0.08,2,     0.43,2,   6.5949
  58GS20090528,   GIN,   356,  1,      2,2,20090709,0347, 66.1000, -25.1970,  733,    101.0,   6.6040,  35.0687,2,-999.0000,9,    266.5,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,   6.5949
  58GS20090528,   GIN,   356,  1,      3,2,20090709,0347, 66.1000, -25.1970,  733,     49.8,   6.5980,  35.0519,2,-999.0000,9,    266.7,2,     3.64,2,     9.07,2,     0.11,2,     0.89,2, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,     0.08,2,     0.45,2,   6.5935
  58GS20090528,   GIN,   356,  1,      4,2,20090709,0347, 66.1000, -25.1970,  733,     29.9,   9.0120,  34.9530,2,-999.0000,9,    290.4,2,     1.04,2,     2.81,2,     0.08,2,     0.29,2, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,     1.46,2,     0.65,2,   9.0088
  58GS20090528,   GIN,   356,  1,      5,2,20090709,0347, 66.1000, -25.1970,  733,      4.9,   9.5180,  34.9590,2,-999.0000,9,    301.0,2,     0.58,2,     1.42,2,     0.06,2,     0.12,2, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,     2.52,2,     0.74,2,   9.5175
  58GS20090528,   GIN,   357,  1,      1,2,20090709,0518, 65.9430, -24.8490,  121,     81.4,   7.0280,  35.0523,2,-999.0000,9,    270.6,2,     3.23,2,     8.18,2,     0.16,2,     0.84,2, -999.000,9, -999.000,9,       -999,9,   2144.9,2,   2321.9,2,     0.13,2,     0.30,2,   7.0204
  58GS20090528,   GIN,   357,  1,      2,2,20090709,0518, 65.9430, -24.8490,  121,     75.1,   7.0270,  35.0522,2,-999.0000,9,    270.7,2,     3.21,2,     8.18,2,     0.15,2,     0.84,2, -999.000,9, -999.000,9,       -999,9,   -999.0,9,   -999.0,9,     0.12,2,     0.30,2,   7.0200
  58GS20090528,   GIN,   357,  1,      3,2,20090709,0518, 65.9430, -24.8490,  121,     75.0,   7.0300,  35.0522,2,-999.0000,9,    270.7,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,       -999,9,   2143.0,2,   2322.5,2,  -999.00,9,  -999.00,9,   7.0230
  58GS20090528,   GIN,   357,  1,      4,2,20090709,0518, 65.9430, -24.8490,  121,     50.2,   7.0490,  35.0522,2,-999.0000,9,    271.4,2,     3.14,2,     8.02,2,     0.16,2,     0.83,2, -999.000,9, -999.000,9,       -999,9,   2142.2,2,   2322.0,2,     0.13,2,     0.26,2,   7.0443
  58GS20090528,   GIN,   357,  1,      5,2,20090709,0518, 65.9430, -24.8490,  121,     29.8,   8.2340,  34.9150,2,-999.0000,9,    280.0,2,     1.96,2,     4.59,2,     0.18,2,     0.55,2, -999.000,9, -999.000,9,       -999,9,   2107.8,2,   2306.6,2,     0.89,2,     0.49,2,   8.2310
  58GS20090528,   GIN,   357,  1,      6,2,20090709,0518, 65.9430, -24.8490,  121,      4.8,  10.8350,  34.8185,2,-999.0000,9,    301.4,2,     0.20,2,     0.18,2,     0.05,2,     0.04,2, -999.000,9, -999.000,9,       -999,9,   2033.4,2,   2273.2,3,     2.73,2,     0.71,2,  10.8344
  58GS20090528,   GIN,   358,  1,      1,2,20090711,0355, 62.9890, -19.9950, 1236,   1225.9,   4.0540,  34.9850,2,-999.0000,9,    272.7,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,    1.846,2, 1.25692031,2,   2164.1,2,   2313.2,2,  -999.00,9,  -999.00,9,   3.9577
  58GS20090528,   GIN,   358,  1,      2,2,20090711,0355, 62.9890, -19.9950, 1236,   1100.6,   3.9190,  34.9432,2,-999.0000,9,    271.7,2,    10.64,2,    16.58,2,     0.00,2,     1.10,2, -999.000,9,    1.882,2, 2.60279781,2,   2165.3,2,   2306.0,2,  -999.00,9,  -999.00,9,   3.8348
  58GS20090528,   GIN,   358,  1,      3,2,20090711,0355, 62.9890, -19.9950, 1236,   1000.6,   4.2380,  34.9681,2,-999.0000,9,    268.5,2,    10.26,2,    16.55,2,     0.01,2,     1.08,2, -999.000,9,    1.978,2, 3.13469058,2,   2164.5,2,   2308.2,2,  -999.00,9,  -999.00,9,   4.1597
  58GS20090528,   GIN,   358,  1,      4,2,20090711,0355, 62.9890, -19.9950, 1236,    900.6,   4.8080,  35.0350,2,-999.0000,9,    265.5,2,     9.53,2,    16.12,2,     0.03,2,     1.05,2, -999.000,9,    1.984,2,   3.908442,2,   2165.3,2,   2311.0,2,  -999.00,9,  -999.00,9,   4.7341
  58GS20090528,   GIN,   358,  1,      5,2,20090711,0355, 62.9890, -19.9950, 1236,    799.2,   5.3010,  35.0634,2,-999.0000,9,    256.6,2,     9.66,2,    16.59,2,     0.03,2,     1.06,2, -999.000,9,    1.921,2, 4.24201456,2,   2166.0,2,   2312.7,2,  -999.00,9,  -999.00,9,   5.2330
  58GS20090528,   GIN,   358,  1,      6,2,20090711,0355, 62.9890, -19.9950, 1236,    701.1,   6.1680,  35.1190,2,-999.0000,9,    245.7,2,     9.53,2,    16.68,2,     0.02,2,     1.08,2, -999.000,9, -999.000,9,       -999,9,   2169.5,2,   2316.3,2,  -999.00,9,  -999.00,9,   6.1042
  58GS20090528,   GIN,   358,  1,      7,2,20090711,0355, 62.9890, -19.9950, 1236,    649.4,   6.5230,  35.1388,2,-999.0000,9,    242.7,2,     9.42,2,    16.67,2,     0.02,2,     1.08,2, -999.000,9, -999.000,9,       -999,9,   2163.6,2,   2316.8,2,  -999.00,9,  -999.00,9,   6.4624
  58GS20090528,   GIN,   358,  1,      8,2,20090711,0355, 62.9890, -19.9950, 1236,    600.1,   6.8530,  35.1593,2,-999.0000,9,    242.8,2,     9.08,2,    16.38,2,     0.00,2,     1.08,2, -999.000,9,    1.819,2, 3.82713434,2,   2166.7,2,   2318.0,2,  -999.00,9,  -999.00,9,   6.7957
  58GS20090528,   GIN,   358,  1,      9,2,20090711,0355, 62.9890, -19.9950, 1236,    547.4,   7.1750,  35.1789,2,-999.0000,9,    246.4,2,     8.50,2,    15.80,2,     0.01,2,     1.03,2, -999.000,9, -999.000,9,       -999,9,   2164.3,2,   2319.0,2,  -999.00,9,  -999.00,9,   7.1215
  58GS20090528,   GIN,   358,  1,     10,2,20090711,0355, 62.9890, -19.9950, 1236,    500.0,   7.4520,  35.1943,2,-999.0000,9,    249.8,2,     7.98,2,    15.45,2,     0.01,2,     1.01,2, -999.000,9, -999.000,9,       -999,9,   2161.6,2,   2318.9,2,  -999.00,9,  -999.00,9,   7.4023
  58GS20090528,   GIN,   358,  1,     11,2,20090711,0355, 62.9890, -19.9950, 1236,    450.2,   7.7410,  35.2250,2,-999.0000,9,    265.7,2,     6.77,2,    14.48,2,     0.02,2,     0.94,2, -999.000,9, -999.000,9,       -999,9,   2154.0,2,   2319.9,2,  -999.00,9,  -999.00,9,   7.6954
  58GS20090528,   GIN,   358,  1,     12,2,20090711,0355, 62.9890, -19.9950, 1236,    400.3,   7.8070,  35.2286,2,-999.0000,9,    263.5,2,     6.76,2,    14.34,2,     0.01,2,     0.94,2, -999.000,9,    2.078,2, 3.70391835,2,   2154.7,2,   2321.3,2,  -999.00,9,  -999.00,9,   7.7664
  58GS20090528,   GIN,   358,  1,     13,2,20090711,0355, 62.9890, -19.9950, 1236,    348.5,   7.9430,  35.2403,2,-999.0000,9,    264.8,2,     6.50,2,    14.02,2,     0.01,2,     0.91,2, -999.000,9, -999.000,9,       -999,9,   2155.1,2,   2323.1,2,  -999.00,9,  -999.00,9,   7.9074
  58GS20090528,   GIN,   358,  1,     14,2,20090711,0355, 62.9890, -19.9950, 1236,    299.7,   8.0400,  35.2496,2,-999.0000,9,    268.4,2,     6.25,2,    13.90,2,     0.01,2,     0.92,2, -999.000,9, -999.000,9,       -999,9,   2162.7,2,   2323.2,2,  -999.00,9,  -999.00,9,   8.0092
  58GS20090528,   GIN,   358,  1,     15,2,20090711,0355, 62.9890, -19.9950, 1236,    248.7,   8.1280,  35.2566,2,-999.0000,9,    267.4,2,     7.18,2,    14.50,2,     0.01,2,     0.95,2, -999.000,9, -999.000,9,       -999,9,   2157.8,2,   2319.9,2,  -999.00,9,  -999.00,9,   8.1024
  58GS20090528,   GIN,   358,  1,     16,2,20090711,0355, 62.9890, -19.9950, 1236,    200.0,   8.2100,  35.2609,2,-999.0000,9,    268.9,2,     5.83,2,    13.44,2,     0.01,2,     0.88,2, -999.000,9, -999.000,9,       -999,9,   2152.4,2,   2324.1,2,  -999.00,9,  -999.00,9,   8.1894
  58GS20090528,   GIN,   358,  1,     17,2,20090711,0355, 62.9890, -19.9950, 1236,    199.9,   8.2100,  35.2607,2,-999.0000,9,    269.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,    2.144,2, 4.04809075,2,   2150.2,2,   2323.2,2,  -999.00,9,  -999.00,9,   8.1894
  58GS20090528,   GIN,   358,  1,     18,2,20090711,0355, 62.9890, -19.9950, 1236,    149.0,   8.3330,  35.2678,2,-999.0000,9,    271.8,2,     5.23,2,    13.27,2,     0.02,2,     0.86,2, -999.000,9, -999.000,9,       -999,9,   2147.9,2,   2324.2,2,  -999.00,9,  -999.00,9,   8.3175
  58GS20090528,   GIN,   358,  1,     19,2,20090711,0355, 62.9890, -19.9950, 1236,     99.3,   8.4450,  35.2729,2,-999.0000,9,    274.3,2,     4.39,2,    12.73,2,     0.01,2,     0.82,2, -999.000,9,    2.111,2, 3.56216132,2,   2145.7,2,   2325.3,2,     0.02,2,     0.12,2,   8.4346
  58GS20090528,   GIN,   358,  1,     20,2,20090711,0355, 62.9890, -19.9950, 1236,     80.5,   8.5610,  35.2715,2,-999.0000,9,    274.8,2,     4.02,2,    12.46,2,     0.01,2,     0.80,2, -999.000,9, -999.000,9,       -999,9,   2142.7,2,   2325.5,2,     0.03,2,     0.12,2,   8.5525
  58GS20090528,   GIN,   358,  1,     21,2,20090711,0355, 62.9890, -19.9950, 1236,     60.5,   8.6620,  35.2639,2,-999.0000,9,    276.1,2,     3.58,2,    11.61,2,     0.42,2,     0.79,2, -999.000,9,    2.252,2, 3.79753614,2,   2149.9,2,   2324.7,2,     0.06,2,     0.15,2,   8.6556
  58GS20090528,   GIN,   358,  1,     22,2,20090711,0355, 62.9890, -19.9950, 1236,     39.6,   9.0440,  35.2615,2,-999.0000,9,    279.6,2,     3.12,2,     9.32,2,     0.50,2,     0.72,2, -999.000,9, -999.000,9,       -999,9,   2147.1,2,   2326.1,2,     0.46,2,     0.24,2,   9.0397
  58GS20090528,   GIN,   358,  1,     23,2,20090711,0355, 62.9890, -19.9950, 1236,     22.5,  11.3260,  35.2761,2,-999.0000,9,    286.1,2,     2.51,2,     6.54,2,     0.11,2,     0.41,2, -999.000,9,    2.113,2, 4.21494407,2,   2155.2,2,   2319.2,2,     1.02,2,     0.35,2,  11.3232
  58GS20090528,   GIN,   358,  1,     24,2,20090711,0355, 62.9890, -19.9950, 1236,      5.0,  12.3110,  35.3036,2,-999.0000,9,    279.4,2,     2.32,2,     6.15,2,     0.09,2,     0.41,2, -999.000,9,    2.067,2,  4.8049349,2,   2102.9,2,   2321.2,2,     0.68,2,     0.07,2,  12.3103
  58GS20090528,   GIN,   359,  1,      1,2,20090711,1721, 62.6000, -15.6450, 2021,   2011.5,   2.5700,  34.9833,2,-999.0000,9,    281.7,2,     9.88,2,    14.88,2,     0.00,2,     1.01,2, -999.000,9,    1.698,2, 2.52980485,2,   2165.0,2,   2308.8,2,  -999.00,9,  -999.00,9,   2.4227
  58GS20090528,   GIN,   359,  1,      2,2,20090711,1721, 62.6000, -15.6450, 2021,   1899.9,   3.3330,  34.9965,2,-999.0000,9,    276.9,2,    10.37,2,    15.15,2,     0.01,2,     1.02,2, -999.000,9,    1.757,2, 2.30343268,2,   2164.4,2,   2308.5,2,  -999.00,9,  -999.00,9,   3.1846
  58GS20090528,   GIN,   359,  1,      3,2,20090711,1721, 62.6000, -15.6450, 2021,   1798.5,   3.5840,  34.9869,2,-999.0000,9,    275.9,2,    10.35,2,    15.34,2,     0.02,2,     1.05,2, -999.000,9,    1.769,2, 2.13817749,2,   2161.6,2,   2308.4,2,  -999.00,9,  -999.00,9,   3.4415
  58GS20090528,   GIN,   359,  1,      4,2,20090711,1721, 62.6000, -15.6450, 2021,   1700.6,   3.9020,  34.9916,2,-999.0000,9,    274.0,2,    10.11,2,    15.70,2,     0.02,2,     1.05,2, -999.000,9,    1.858,2, 2.89827991,2,   2164.6,2,   2306.4,3,  -999.00,9,  -999.00,9,   3.7644
  58GS20090528,   GIN,   359,  1,      5,2,20090711,1721, 62.6000, -15.6450, 2021,   1598.9,   3.8840,  34.9450,2,-999.0000,9,    272.5,2,    10.82,2,    16.49,2,     0.03,2,     1.12,2, -999.000,9,    1.807,2, 1.34031095,2,   2163.7,2,   2306.2,2,  -999.00,9,  -999.00,9,   3.7562
  58GS20090528,   GIN,   359,  1,      6,2,20090711,1721, 62.6000, -15.6450, 2021,   1501.4,   3.9060,  34.9240,2,-999.0000,9,    271.4,2,    10.94,2,    16.79,2,     0.02,2,     1.14,2, -999.000,9,    1.881,2, 1.74240098,2,   2164.2,2,   2303.6,2,  -999.00,9,  -999.00,9,   3.7868
  58GS20090528,   GIN,   359,  1,      7,2,20090711,1721, 62.6000, -15.6450, 2021,   1400.7,   4.1200,  34.9305,2,-999.0000,9,    266.9,2,    10.83,2,    16.88,2,     0.03,2,     1.13,2, -999.000,9,    1.918,2,  1.9801937,2,   2167.2,2,   2304.1,2,  -999.00,9,  -999.00,9,   4.0076
  58GS20090528,   GIN,   359,  1,      8,2,20090711,1721, 62.6000, -15.6450, 2021,   1298.4,   4.4560,  34.9535,2,-999.0000,9,    258.5,2,    10.98,2,    17.35,2,     0.03,2,     1.15,2, -999.000,9,    1.890,2, 2.41792766,2,   2168.7,2,   2307.6,2,  -999.00,9,  -999.00,9,   4.3494
  58GS20090528,   GIN,   359,  1,      9,2,20090711,1721, 62.6000, -15.6450, 2021,   1198.6,   4.9280,  34.9976,2,-999.0000,9,    249.8,2,    10.91,2,    17.54,2,     0.02,2,     1.16,2, -999.000,9,    1.825,2, 2.39053849,2,   2171.5,2,   2310.0,2,  -999.00,9,  -999.00,9,   4.8261
  58GS20090528,   GIN,   359,  1,     10,2,20090711,1721, 62.6000, -15.6450, 2021,   1099.4,   5.5830,  35.0490,2,-999.0000,9,    237.6,2,    10.99,2,    17.87,2,     0.01,2,     1.18,2, -999.000,9,    1.711,2, 1.77164883,2,   2173.1,2,   2313.7,2,  -999.00,9,  -999.00,9,   5.4848
  58GS20090528,   GIN,   359,  1,     11,2,20090711,1721, 62.6000, -15.6450, 2021,   1001.6,   6.2390,  35.0900,2,-999.0000,9,    224.7,2,    11.19,2,    18.25,2,     0.01,2,     1.21,2, -999.000,9,    1.603,2, 1.89786475,2,   2178.0,2,   2316.6,2,  -999.00,9,  -999.00,9,   6.1453
  58GS20090528,   GIN,   359,  1,     12,2,20090711,1721, 62.6000, -15.6450, 2021,    498.1,   8.2980,  35.2861,2,-999.0000,9,    271.2,2,     5.60,2,    13.01,2,     0.01,2,     0.85,2, -999.000,9,    2.121,2,  2.4578044,2,   2147.5,2,   2322.9,2,  -999.00,9,  -999.00,9,   8.2453
  58GS20090528,   GIN,   359,  1,     13,2,20090711,1721, 62.6000, -15.6450, 2021,    300.1,   8.4340,  35.2966,2,-999.0000,9,    268.4,2,     5.69,2,    13.10,2,     0.02,2,     0.86,2, -999.000,9,    2.108,2, 2.22735565,2,   2147.9,2,   2325.1,2,  -999.00,9,  -999.00,9,   8.4023
  58GS20090528,   GIN,   359,  1,     14,2,20090711,1721, 62.6000, -15.6450, 2021,    300.9,   8.4280,  35.2969,2,-999.0000,9,    269.6,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,       -999,9,   2145.1,2,   2325.0,2,  -999.00,9,  -999.00,9,   8.3962
  58GS20090528,   GIN,   359,  1,     15,2,20090711,1721, 62.6000, -15.6450, 2021,     99.2,   8.7410,  35.3064,2,-999.0000,9,    273.8,2,     4.20,2,    12.10,2,     0.01,2,     0.79,2, -999.000,9,    2.181,2, 2.24878148,2,   2142.0,2,   2325.9,2,     0.01,2,     0.10,2,   8.7304
