cruise,station,cast,year,month,day,hour,minute,latitude,longitude,bottomdepth,maxsampdepth,bottle,pressure,depth,temperature,theta,salinity,salinityf,salinityqc,sigma0,sigma1,sigma2,sigma3,sigma4,gamma,oxygen,oxygenf,oxygenqc,aou,aouf,nitrate,nitratef,nitrateqc,nitrite,nitritef,silicate,silicatef,silicateqc,phosphate,phosphatef,phosphateqc,tco2,tco2f,tco2qc,talk,talkf,talkqc,phts25p0,phts25p0f,phtsinsitutp,phtsinsitutpf,phtsqc,cfc11,pcfc11,cfc11f,cfc11qc,cfc12,pcfc12,cfc12f,cfc12qc,cfc113,pcfc113,cfc113f,cfc113qc,ccl4,pccl4,ccl4f,ccl4qc,sf6,psf6,sf6f,c13,c13f,c14,c14f,c14err,h3,h3f,h3err,he3,he3f,he3err,he,hef,heerr,neon,neonf,neonerr,o18,o18f,toc,tocf,doc,docf,don,donf,tdn,tdnf,chla,chlaf
2,280,1,1986,7,25,0,0,-65.645,-3.055,5214,4946,11,1505,1485,-9999,-9999,34.676,2,1,-9999,-9999,-9999,-9999,-9999,-9999,213.977,2,1,-9999,9,33.0001,2,1,-0.0146488,2,123.317,2,1,2.26497,2,1,-9999,9,1,2355.52,0,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,280,1,1986,7,25,0,0,-65.645,-3.055,5214,4946,12,1204.9,1190,-9999,-9999,34.68,2,1,-9999,-9999,-9999,-9999,-9999,-9999,206.609,2,1,-9999,9,33.2454,2,1,-0.00781268,2,122.302,2,1,2.27785,2,1,-9999,9,1,2355.91,0,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,280,1,1986,7,25,0,0,-65.645,-3.055,5214,4946,13,1005.4,993,-9999,-9999,34.679,2,1,-9999,-9999,-9999,-9999,-9999,-9999,204.865,2,1,-9999,9,32.991,2,1,-0.0107424,2,120.333,2,1,2.26398,2,1,-9999,9,1,2355.62,0,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,280,1,1986,7,25,0,0,-65.645,-3.055,5214,4946,14,804.7,795,-9999,-9999,34.685,2,1,-9999,-9999,-9999,-9999,-9999,-9999,202.248,2,1,-9999,9,33.1105,2,1,-0.0185551,2,117.888,2,1,2.26992,2,1,-9999,9,1,2356.09,0,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,280,1,1986,7,25,0,0,-65.645,-3.055,5214,4946,15,654.1,647,-9999,-9999,34.69,2,1,-9999,-9999,-9999,-9999,-9999,-9999,203.12,2,1,-9999,9,32.6678,2,1,-0.0166018,2,114.333,2,1,2.24315,2,1,-9999,9,1,2356.08,0,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,280,1,1986,7,25,0,0,-65.645,-3.055,5214,4946,16,498.2,493,-9999,-9999,34.686,2,1,-9999,-9999,-9999,-9999,-9999,-9999,200.504,2,1,-9999,9,32.7876,2,1,-0.0195316,2,111.099,2,1,2.25207,2,1,-9999,9,1,2355.89,0,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,280,1,1986,7,25,0,0,-65.645,-3.055,5214,4946,17,444.9,440,-9999,-9999,34.689,2,1,-9999,-9999,-9999,-9999,-9999,-9999,200.504,2,1,-9999,9,32.6578,2,1,-0.0224613,2,109.298,2,1,2.23819,2,1,-9999,9,1,2355.99,0,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,280,1,1986,7,25,0,0,-65.645,-3.055,5214,4946,18,253.4,251,-9999,-9999,34.668,2,1,-9999,-9999,-9999,-9999,-9999,-9999,197.455,2,1,-9999,9,32.8413,2,1,-0.0253914,2,101.624,2,1,2.25408,2,1,-9999,9,1,2354.72,0,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,280,1,1986,7,25,0,0,-65.645,-3.055,5214,4946,19,220.4,218,-9999,-9999,34.661,2,1,-9999,-9999,-9999,-9999,-9999,-9999,195.32,2,1,-9999,9,32.8365,2,1,-0.0283214,2,97.6081,2,1,2.25708,2,1,-9999,9,1,2354.23,0,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,280,1,1986,7,25,0,0,-65.645,-3.055,5214,4946,20,163.8,162,-9999,-9999,34.64,2,1,-9999,-9999,-9999,-9999,-9999,-9999,197.459,2,1,-9999,9,32.832,2,1,-0.00195323,2,92.962,2,1,2.26008,2,1,-9999,9,1,2352.85,0,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,280,1,1986,7,25,0,0,-65.645,-3.055,5214,4946,21,78.5,78,-9999,-9999,34.336,2,1,-9999,-9999,-9999,-9999,-9999,-9999,324.449,2,1,-9999,9,28.1749,2,1,0.207089,2,61.6939,2,1,1.97108,2,1,-9999,9,1,2330.03,0,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,280,1,1986,7,25,0,0,-65.645,-3.055,5214,4946,22,55.6,55,-9999,-9999,34.335,2,1,-9999,-9999,-9999,-9999,-9999,-9999,325.757,2,1,-9999,9,28.1005,2,1,0.213927,2,61.3472,2,1,1.97405,2,1,-9999,9,1,2329.92,0,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,280,1,1986,7,25,0,0,-65.645,-3.055,5214,4946,23,20,20,-1.834,-1.83438,34.33,2,1,27.6372,32.4077,37.0708,41.6277,46.0795,27.8985,326.194,2,1,40.9635,2,28.0151,2,1,0.230534,2,61.1599,2,1,1.93044,2,1,2206.5,2,1,2330.5,0,1,7.67848,0,8.08423,0,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,284,1,1986,7,26,0,0,-66.648,-2.073,5174,4841.8,1,4841.8,4740,-0.368,-0.720586,34.65,2,1,27.8583,32.5913,37.2178,41.7391,46.1567,28.4086,245.721,2,1,109.783,2,31.8671,2,1,0.049807,2,132.483,2,1,2.24519,2,1,2250.6,2,1,2357.2,0,1,7.62402,0,7.8029,0,1,0.156,5.6002053,2,1,0.07,10.349527,2,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,284,1,1986,7,26,0,0,-66.648,-2.073,5174,4841.8,2,4826.4,4725,-9999,-9999,34.651,2,1,-9999,-9999,-9999,-9999,-9999,-9999,244.413,2,1,-9999,9,31.9184,2,1,0,2,133.865,2,1,2.25511,2,1,-9999,9,1,2353.27,0,1,-9999,9,-9999,9,1,0.152,-9999,2,1,0.069,-9999,2,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,284,1,1986,7,26,0,0,-66.648,-2.073,5174,4841.8,3,4506.6,4415,-9999,-9999,34.651,2,1,-9999,-9999,-9999,-9999,-9999,-9999,244.413,2,1,-9999,9,31.7132,2,1,-0.00976606,2,126.95,2,1,2.24519,2,1,-9999,9,1,2353.11,0,1,-9999,9,-9999,9,1,0.207,-9999,2,1,0.097,-9999,2,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,284,1,1986,7,26,0,0,-66.648,-2.073,5174,4841.8,5,3906.2,3832,-9999,-9999,34.6539,0,1,-9999,-9999,-9999,-9999,-9999,-9999,244.416,2,1,-9999,9,31.7135,2,1,0,2,123.79,2,1,2.24521,2,1,-9999,9,1,2352.25,0,1,-9999,9,-9999,9,1,0.27,-9999,2,1,0.117,-9999,2,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,284,1,1986,7,26,0,0,-66.648,-2.073,5174,4841.8,6,3606,3540,-9999,-9999,34.655,2,1,-9999,-9999,-9999,-9999,-9999,-9999,238.745,2,1,-9999,9,31.7131,2,1,-0.00976603,2,124.084,2,1,2.24519,2,1,-9999,9,1,2353.31,0,1,-9999,9,-9999,9,1,0.204,-9999,2,1,0.094,-9999,2,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,284,1,1986,7,26,0,0,-66.648,-2.073,5174,4841.8,7,3306.5,3248,-0.247,-0.451131,34.655,2,1,27.8502,32.5751,37.1935,41.707,46.1171,28.3506,237.437,2,1,115.541,2,31.8157,2,1,-0.00976603,2,124.084,2,1,2.24519,2,1,2250.1,2,1,2354.5,0,1,7.61872,0,7.85835,0,1,0.233,8.5146519,2,1,0.105,15.770712,2,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,284,1,1986,7,26,0,0,-66.648,-2.073,5174,4841.8,8,3005.8,2955,-9999,-9999,34.658,2,1,-9999,-9999,-9999,-9999,-9999,-9999,234.428,2,1,-9999,9,32.0207,2,1,0,2,124.677,2,1,2.2551,2,1,-9999,9,1,2353.72,0,1,-9999,9,-9999,9,1,0.205,-9999,2,1,0.093,-9999,2,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,284,1,1986,7,26,0,0,-66.648,-2.073,5174,4841.8,9,2706.2,2662,-9999,-9999,34.6624,0,1,-9999,-9999,-9999,-9999,-9999,-9999,231.08,0,1,-9999,9,32.1573,0,1,-9999,9,125.17,0,1,2.2655,0,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,0.163,-9999,2,1,0.07,-9999,2,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,284,1,1986,7,26,0,0,-66.648,-2.073,5174,4841.8,10,2405.7,2368,-9999,-9999,34.6665,0,1,-9999,-9999,-9999,-9999,-9999,-9999,226.583,2,1,-9999,9,32.2264,2,1,-0.00976613,2,125.567,2,1,2.27593,2,1,-9999,9,1,2352.67,0,1,-9999,9,-9999,9,1,0.126,-9999,2,1,0.056,-9999,2,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,284,1,1986,7,26,0,0,-66.648,-2.073,5174,4841.8,11,2101.8,2071,-9999,-9999,34.6702,0,1,-9999,-9999,-9999,-9999,-9999,-9999,220.962,2,1,-9999,9,32.2268,2,1,-0.00976628,2,125.767,2,1,2.27597,2,1,-9999,9,1,2351.27,0,1,-9999,9,-9999,9,1,0.097,-9999,2,1,0.041,-9999,2,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,284,1,1986,7,26,0,0,-66.648,-2.073,5174,4841.8,12,1805.4,1780,-9999,-9999,34.67,0,1,-9999,-9999,-9999,-9999,-9999,-9999,215.297,2,1,-9999,9,32.4325,2,1,-0.00976643,2,125.374,2,1,2.28592,2,1,-9999,9,1,2350.04,0,1,-9999,9,-9999,9,1,0.077,-9999,2,1,0.037,-9999,2,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,284,1,1986,7,26,0,0,-66.648,-2.073,5174,4841.8,13,1507.8,1487,-9999,-9999,34.664,2,1,-9999,-9999,-9999,-9999,-9999,-9999,209.227,2,1,-9999,9,32.6373,2,1,-0.00976597,2,124.874,2,1,2.29573,2,1,-9999,9,1,2354.36,0,1,-9999,9,-9999,9,1,0.074,-9999,2,1,0.043,-9999,2,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,284,1,1986,7,26,0,0,-66.648,-2.073,5174,4841.8,14,1254.9,1239,-9999,-9999,34.672,2,1,-9999,-9999,-9999,-9999,-9999,-9999,205.738,2,1,-9999,9,32.8423,2,1,-0.00976591,2,123.094,2,1,2.29571,2,1,-9999,9,1,2355.03,0,1,-9999,9,-9999,9,1,0.093,-9999,2,1,0.04,-9999,2,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,284,1,1986,7,26,0,0,-66.648,-2.073,5174,4841.8,15,1005.1,993,-9999,-9999,34.662,2,1,-9999,-9999,-9999,-9999,-9999,-9999,203.56,2,1,-9999,9,32.4311,2,1,-0.00976598,2,119.54,2,1,2.28582,2,1,-9999,9,1,2354.01,0,1,-9999,9,-9999,9,1,0.117,-9999,2,1,0.048,-9999,2,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,284,1,1986,7,26,0,0,-66.648,-2.073,5174,4841.8,16,805.2,796,0.583,0.544905,34.691,2,1,27.8259,32.5208,37.1101,41.5953,45.9781,28.188,204.427,2,1,139.432,2,32.2252,2,1,-0.00976577,2,116.276,2,1,2.26495,2,1,2261.3,2,1,2358.4,0,1,7.59898,0,7.92618,0,1,0.125,4.8759851,2,1,0.066,10.502271,2,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,284,1,1986,7,26,0,0,-66.648,-2.073,5174,4841.8,17,655,647,0.745,0.713995,34.695,2,1,27.8187,32.5087,37.0931,41.5736,45.9519,28.1609,202.683,2,1,139.674,2,31.8147,2,1,-0.00976574,2,111.535,2,1,2.23521,2,1,2260.4,2,1,2358.9,0,1,7.60293,0,7.93411,0,1,0.154,6.0733044,2,1,0.066,10.604409,2,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,284,1,1986,7,26,0,0,-66.648,-2.073,5174,4841.8,18,454.6,450,0.934,0.912565,34.699,2,1,27.8093,32.4934,37.0722,41.5472,45.9202,28.1289,199.194,2,1,141.416,2,31.7121,2,1,-0.00976571,2,105.903,2,1,2.22529,2,1,-9999,9,1,2355.88,0,1,-9999,9,-9999,9,1,0.221,8.8278644,2,1,0.095,15.437707,2,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,284,1,1986,7,26,0,0,-66.648,-2.073,5174,4841.8,19,255.3,253,1.142,1.12997,34.695,2,1,27.7915,32.4694,37.0422,41.5113,45.8787,28.0877,194.007,2,1,144.729,2,31.8147,2,1,-0.00976574,2,99.7786,2,1,2.23521,2,1,2259.3,2,1,2354.9,0,1,7.5959,0,7.93623,0,1,0.299,12.110436,2,1,0.119,19.57631,2,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,8.35,2,-9999,4.72,2,-9999,2.045,2,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,284,1,1986,7,26,0,0,-66.648,-2.073,5174,4841.8,20,149.8,148,1.191,1.18403,34.663,2,1,27.7621,32.4387,37.0102,41.4782,45.8443,28.0421,190.524,2,1,147.831,2,32.4311,2,1,-0.00976598,2,96.2242,2,1,2.2759,2,1,2262.2,2,1,2352.3,0,1,7.58152,0,7.92379,0,1,0.443,17.998809,2,1,0.181,29.856686,2,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,7.72,2,-9999,4.61,2,-9999,2.113,2,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,284,1,1986,7,26,0,0,-66.648,-2.073,5174,4841.8,21,74.4,74,-1.817,-1.81846,34.371,2,1,27.6701,32.4398,37.102,41.658,46.1091,27.9375,322.696,2,1,44.1844,2,28.2607,2,1,0.268623,2,65.5136,2,1,2.02358,2,1,2212.5,2,1,2336.2,0,1,7.67635,0,8.07948,0,1,4.726,157.20639,2,1,2.047,282.82721,2,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,0.01,2,-9999,4.84,2,-9999,2.098,2,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,284,1,1986,7,26,0,0,-66.648,-2.073,5174,4841.8,22,45.2,45,-9999,-9999,34.122,2,1,-9999,-9999,-9999,-9999,-9999,-9999,322.319,2,1,-9999,9,28.266,2,1,0.268672,2,65.0314,2,1,2.02395,2,1,-9999,9,1,2315.76,0,1,-9999,9,-9999,9,1,4.653,-9999,2,1,2.024,-9999,2,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,0.21,2,-9999,4.23,2,-9999,1.903,2,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,284,1,1986,7,26,0,0,-66.648,-2.073,5174,4841.8,23,29.9,30,-9999,-9999,34.274,2,1,-9999,-9999,-9999,-9999,-9999,-9999,324.9,2,1,-9999,9,28.2628,2,1,0.268642,2,64.9254,2,1,2.02372,2,1,-9999,9,1,2325.96,0,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,284,1,1986,7,26,0,0,-66.648,-2.073,5174,4841.8,24,5,5,-9999,-9999,34.389,2,1,-9999,-9999,-9999,-9999,-9999,-9999,323.128,2,1,-9999,9,28.2603,2,1,0.268619,2,64.9198,2,1,2.02354,2,1,-9999,9,1,2333.63,0,1,-9999,9,-9999,9,1,4.717,-9999,2,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,0.08,2,-9999,4.38,2,-9999,1.934,2,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,284,6,1986,7,26,0,0,-66.648,-2.073,5174,4841.8,81,25,25,-9999,-9999,34.373,2,1,-9999,-9999,-9999,-9999,-9999,-9999,324.551,0,1,-9999,9,28.2623,0,1,-9999,9,64.9243,0,1,2.02368,0,1,-9999,9,1,2332.58,0,1,-9999,9,-9999,9,1,4.628,-9999,2,1,2.002,-9999,2,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-102,2,2,-9999,9,-9999,-0.49,2,-9999,4.19,2,-9999,1.852,2,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,284,6,1986,7,26,0,0,-66.648,-2.073,5174,4841.8,82,57,56,-9999,-9999,34.373,2,1,-9999,-9999,-9999,-9999,-9999,-9999,322.471,0,1,-9999,9,28.2639,0,1,-9999,9,65.2263,0,1,2.0238,0,1,-9999,9,1,2332.55,0,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-102,2,2,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,284,6,1986,7,26,0,0,-66.648,-2.073,5174,4841.8,83,148,146,-9999,-9999,34.678,2,1,-9999,-9999,-9999,-9999,-9999,-9999,193.679,0,1,-9999,9,32.3315,0,1,-9999,9,95.4911,0,1,2.26988,0,1,2261.01,0,1,2351.9,0,1,7.58359,0,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-152,2,2,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,284,6,1986,7,26,0,0,-66.648,-2.073,5174,4841.8,84,249,246,-9999,-9999,34.697,2,1,-9999,-9999,-9999,-9999,-9999,-9999,193.799,0,1,-9999,9,31.8515,0,1,-9999,9,99.5663,0,1,2.23764,0,1,2259.47,0,1,2354.8,0,1,7.59516,0,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-152,2,2,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,284,6,1986,7,26,0,0,-66.648,-2.073,5174,4841.8,85,401,397,-9999,-9999,34.703,2,1,-9999,-9999,-9999,-9999,-9999,-9999,197.799,0,1,-9999,9,31.7397,0,1,-9999,9,104.256,0,1,2.22796,0,1,-9999,9,1,2356.16,0,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-152,2,2,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,284,6,1986,7,26,0,0,-66.648,-2.073,5174,4841.8,86,603,596,-9999,-9999,34.701,2,1,-9999,-9999,-9999,-9999,-9999,-9999,201.922,0,1,-9999,9,31.754,0,1,-9999,9,110.085,0,1,2.22946,0,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-158,2,2,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
2,284,6,1986,7,26,0,0,-66.648,-2.073,5174,4841.8,87,906,895,-9999,-9999,34.692,2,1,-9999,-9999,-9999,-9999,-9999,-9999,203.99,0,1,-9999,9,32.329,0,1,-9999,9,117.922,0,1,2.27548,0,1,-9999,9,1,2355.94,0,1,-9999,9,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-162,2,2,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
